Id,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,Ss,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstacy,Heroin,Ketamine,Legalh,Lsd,Meth,Mushrooms,Nicotine,Vsa
113,25-34,1,University degree,UK,White,-1.1966677646801562,0.32395078120035065,0.8877591040782448,-1.215215481970605,-0.7829794752183343,-0.23554703870612545,-0.22125868776173244,3,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,6,0
114,45-54,1,Professional certificate/ diploma,UK,White,0.04240467833496769,0.640840686349351,0.2955933114863293,0.13187481843618676,0.7602934127244029,0.1937741107892311,-0.22125868776173244,5,0,0,1,6,2,5,0,0,0,0,0,0,0,0,0,6,0
115,35-44,0,"Some college or university, no certificate or degree",UK,White,-2.3480142754349504,1.9463183283359566,1.442298856330978,-0.7628364312634675,-1.3877909111937887,1.9426449280417288,1.2736628734893594,5,1,1,2,6,6,5,1,0,2,2,2,0,2,0,2,6,0
116,25-34,1,Professional certificate/ diploma,Canada,White,0.22408761855117706,-0.5765094134637486,-0.8498570278492728,0.2887641285945435,1.1368987009682203,-1.4536436559090193,-2.1544290441012417,4,1,2,0,6,2,4,2,0,2,0,0,0,1,0,2,6,0
117,35-44,0,Professional certificate/ diploma,Canada,White,0.6305501029100478,-0.5765094134637486,0.14301052980661966,-1.7765858282245783,-0.40640425366064753,0.5469007087892307,-0.22125868776173244,5,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,6,0
118,25-34,1,University degree,UK,White,1.606444749144182,0.8088479237572055,1.442298856330978,0.13187481843618676,-1.1401015508494903,0.5469007087892307,0.4193122694051331,4,1,1,3,6,1,4,3,0,3,2,2,2,2,0,3,5,0
119,35-44,1,"Some college or university, no certificate or degree",USA,White,1.8429351091841055,-1.9273502136157217,-2.407828147322035,1.1172082695297971,0.26041471134491845,-0.23554703870612545,-1.6044905281465378,4,0,0,6,6,1,6,0,0,0,0,0,0,1,1,0,6,0
120,35-44,1,University degree,UK,White,-0.34885077562865574,0.640840686349351,-0.9793841947388138,0.2887641285945435,1.4654674470039688,-0.23554703870612545,-0.8757259965584026,4,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,2,0
121,25-34,1,Masters degree,UK,White,-1.0551963000940674,0.640840686349351,-0.9793841947388138,-1.0780488837111097,0.7602934127244029,0.1937741107892311,1.9970515199809755,6,1,0,0,6,1,6,0,0,0,0,0,0,1,0,1,2,0
122,35-44,1,Professional certificate/ diploma,UK,White,1.493994870233344,-1.2350528323333323,-1.560694970088494,-2.0838871369568155,-0.7829794752183343,0.5469007087892307,0.08554037637589663,2,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0
123,55-64,0,Masters degree,UK,White,0.22408761855117706,0.16912805824268257,-0.17753883227167516,-0.3023657544747939,-0.900600351361439,-0.23554703870612545,-0.5431683478463336,6,0,0,0,6,1,3,0,0,0,0,0,0,0,0,0,1,0
124,25-34,1,University degree,UK,White,0.22408761855117706,-0.6965547185490073,-0.4526296716343368,-0.0171735355935936,0.12389191185434495,1.3456810983554328,0.08554037637589663,4,1,0,0,6,3,4,2,0,0,0,0,0,0,0,0,3,1
125,45-54,0,Left school at 16 years,UK,White,-0.34885077562865574,1.9463183283359566,0.2955933114863293,0.43985794944047424,0.586497944660533,-0.23554703870612545,-0.22125868776173244,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
126,55-64,0,University degree,UK,White,-0.4683231369552169,1.2913469696979305,0.44869825865780233,0.13187481843618676,1.1368987009682203,0.5469007087892307,0.4193122694051331,6,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,2,0
127,45-54,0,University degree,UK,White,-1.1966677646801562,0.640840686349351,-1.1226884972956506,-0.45426171917019537,-0.006356972463632867,-0.23554703870612545,-0.8757259965584026,4,1,1,0,4,1,4,0,0,0,0,0,0,0,0,1,0,0
128,45-54,1,Left school at 17 years,UK,White,-0.34885077562865574,-0.8079909571211307,-0.8498570278492728,0.2887641285945435,0.9418861747248215,-1.4536436559090193,-2.1544290441012417,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
129,35-44,0,Doctorate degree,UK,Asian,0.04240467833496769,0.640840686349351,0.14301052980661966,0.13187481843618676,0.26041471134491845,-0.23554703870612545,-1.2228441989199232,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0
130,45-54,1,Masters degree,UK,White,-0.7931605332637086,0.9666306404460798,-1.1226884972956506,0.9442460019876703,0.41717239060141975,0.1937741107892311,0.4193122694051331,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
131,45-54,1,Left school at 16 years,UK,White,0.9123109309052565,0.32395078120035065,-1.4291795576726232,0.43985794944047424,2.338864590184524,-0.753225791296744,-1.2228441989199232,4,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
132,45-54,1,Left school at 16 years,UK,Other,-1.553782533803857,-0.154504612287235,-1.2798502686723625,2.469382156582609,0.586497944660533,-1.4536436559090193,-2.1544290441012417,5,0,0,2,6,0,4,0,0,0,0,0,0,0,0,0,6,0
133,35-44,1,Left school at 18 years,Republic of Ireland,White,-0.24717003879613886,-0.5765094134637486,-0.5847475826945501,-0.1551222241063227,0.26041471134491845,-1.4536436559090193,-1.6044905281465378,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0
134,35-44,0,Masters degree,UK,White,-0.052213504855487626,0.16912805824268257,0.2955933114863293,-0.1551222241063227,0.12389191185434495,0.5469007087892307,0.4193122694051331,4,0,0,1,6,1,4,0,0,0,0,0,0,0,0,0,4,0
135,25-34,1,Masters degree,UK,Mixed-White/Asian,3.2795186268189243,-1.5121784827136195,-0.31809172435268174,0.5921650128587294,-0.653672680399117,-1.4536436559090193,0.4193122694051331,6,1,0,0,6,1,6,2,0,0,0,0,0,0,0,0,2,1
136,35-44,1,Left school at 16 years,UK,White,-1.6948833395463199,1.5911291144682642,-0.5847475826945501,1.823696464951144,1.6348130455205026,0.5469007087892307,-0.5431683478463336,1,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
137,45-54,1,University degree,UK,White,-0.14932612188547958,-0.3004573879283393,-1.6866272284001254,1.823696464951144,1.6348130455205026,1.3456810983554328,0.08554037637589663,4,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0
138,45-54,1,University degree,UK,White,-1.1966677646801562,1.5911291144682642,0.2955933114863293,0.7631620279696526,0.41717239060141975,-2.6850452477302422,-1.2228441989199232,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0
139,55-64,0,University degree,UK,White,-0.4683231369552169,-0.8079909571211307,0.14301052980661966,0.2887641285945435,0.9418861747248215,-1.4536436559090193,-1.2228441989199232,6,0,0,5,6,1,6,0,0,0,0,0,0,0,2,0,6,0
140,45-54,0,Left school at 16 years,UK,White,-0.052213504855487626,0.32395078120035065,-0.5847475826945501,0.9442460019876703,-0.27637585837429446,-0.23554703870612545,-0.22125868776173244,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,6,0
141,25-34,1,University degree,UK,Asian,1.9876623609101518,0.32395078120035065,1.442298856330978,0.9442460019876703,-0.27637585837429446,-0.753225791296744,-0.22125868776173244,4,0,0,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0
142,35-44,1,Left school at 16 years,UK,White,-0.7931605332637086,0.640840686349351,-1.1226884972956506,1.289709304358478,0.586497944660533,-1.4536436559090193,-2.1544290441012417,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0
143,35-44,0,Left school at 17 years,UK,White,-0.4683231369552169,-0.3004573879283393,-1.2798502686723625,0.2887641285945435,-0.14277954966710424,0.5469007087892307,0.4193122694051331,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,3,0
144,35-44,0,Professional certificate/ diploma,UK,Black,-1.6948833395463199,1.2913469696979305,-0.5847475826945501,1.289709304358478,2.0499137142402626,-0.753225791296744,-0.5431683478463336,1,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
145,45-54,0,Professional certificate/ diploma,Canada,White,0.1360611520933125,-1.0948795698758713,-0.4526296716343368,-1.215215481970605,-0.006356972463632867,-0.23554703870612545,0.7969941428269786,6,0,0,0,6,3,4,0,0,0,0,0,0,1,0,1,1,1
146,45-54,1,University degree,UK,White,-0.4683231369552169,0.16912805824268257,-1.1226884972956506,2.240420221549307,0.7602934127244029,1.3456810983554328,0.4193122694051331,5,0,0,1,6,1,4,0,0,0,0,0,0,0,0,0,1,0
147,55-64,0,Professional certificate/ diploma,UK,White,0.22408761855117706,-1.2350528323333323,-0.17753883227167516,-0.45426171917019537,-0.27637585837429446,0.1937741107892311,-1.2228441989199232,6,0,0,1,6,1,4,0,0,0,0,0,0,0,0,0,0,0
148,35-44,0,Masters degree,UK,Black,-0.5814341911006304,0.4786731653874694,-0.7192654466880604,0.13187481843618676,0.9418861747248215,-0.23554703870612545,-0.5431683478463336,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
149,35-44,1,Professional certificate/ diploma,UK,White,-0.052213504855487626,-1.0948795698758713,-2.641959120513487,-0.9192845623046153,0.26041471134491845,-1.4536436559090193,-1.6044905281465378,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
150,45-54,1,University degree,UK,White,-0.7931605332637086,1.9463183283359566,-0.7192654466880604,2.0453488641561437,1.6348130455205026,-0.23554703870612545,-1.2228441989199232,5,0,0,0,3,2,6,0,0,0,0,0,0,0,0,0,1,0
151,35-44,1,"Some college or university, no certificate or degree",UK,White,-0.24717003879613886,1.2913469696979305,0.14301052980661966,0.5921650128587294,1.1368987009682203,0.1937741107892311,0.08554037637589663,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0
152,35-44,1,University degree,UK,White,0.5220372219869126,-1.6380434364907415,-1.8358159343833729,0.43985794944047424,-0.900600351361439,-0.753225791296744,-0.8757259965584026,4,0,0,0,6,2,6,0,0,2,0,0,0,0,0,0,2,0
153,25-34,1,University degree,UK,White,-0.4683231369552169,-1.5121784827136195,-0.7192654466880604,-0.6077920519588935,-0.653672680399117,-2.6850452477302422,-1.6044905281465378,4,0,1,2,6,2,5,1,0,1,0,0,2,0,0,1,4,0
154,25-34,0,University degree,UK,White,-0.6796988558878381,0.9666306404460798,-1.6866272284001254,0.7631620279696526,0.7602934127244029,-0.23554703870612545,-0.5431683478463336,6,0,1,0,5,1,6,0,0,0,0,0,0,0,0,0,1,0
155,18-24,1,"Some college or university, no certificate or degree",UK,White,2.826743822619982,-1.380162762301822,0.7273036734457946,-0.45426171917019537,0.586497944660533,-0.23554703870612545,0.7969941428269786,4,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0
156,35-44,1,University degree,UK,Black,0.6305501029100478,-1.380162762301822,-1.2798502686723625,0.2887641285945435,-0.27637585837429446,-0.753225791296744,-0.8757259965584026,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
157,35-44,1,"Some college or university, no certificate or degree",UK,White,1.2365672944318482,0.0042212888448033845,-0.31809172435268174,1.1172082695297971,0.12389191185434495,0.1937741107892311,-0.5431683478463336,4,2,1,1,6,2,6,2,0,0,0,0,0,0,0,0,4,0
158,25-34,0,Left school at 16 years,UK,White,-1.0551963000940674,1.1187241488448052,-1.8358159343833729,-0.45426171917019537,0.7602934127244029,-0.23554703870612545,0.7969941428269786,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0
159,35-44,1,University degree,Australia,White,-0.24717003879613886,0.16912805824268257,-0.31809172435268174,-0.3023657544747939,0.41717239060141975,0.915018975040276,1.2736628734893594,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
160,45-54,1,"Some college or university, no certificate or degree",UK,Black,-0.4683231369552169,-0.5765094134637486,-0.5847475826945501,0.13187481843618676,0.26041471134491845,-0.23554703870612545,-1.2228441989199232,5,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0
161,45-54,0,Masters degree,Other,White,1.0227672663057819,0.8088479237572055,0.44869825865780233,-0.1551222241063227,0.26041471134491845,-0.23554703870612545,0.4193122694051331,4,1,1,1,6,6,6,1,0,2,0,0,0,1,0,1,3,0
162,35-44,0,University degree,UK,Black,-0.6796988558878381,0.32395078120035065,-0.8498570278492728,1.823696464951144,-0.40640425366064753,-0.753225791296744,-1.2228441989199232,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,5,0
163,25-34,1,University degree,New Zealand,White,0.22408761855117706,0.0042212888448033845,-0.17753883227167516,1.615560189609726,0.9418861747248215,-1.4536436559090193,-0.22125868776173244,3,0,0,0,4,2,6,0,0,2,0,0,2,0,0,0,1,0
164,25-34,1,"Some college or university, no certificate or degree",UK,White,1.8429351091841055,0.0042212888448033845,-0.31809172435268174,0.9442460019876703,0.12389191185434495,-0.23554703870612545,-0.8757259965584026,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0
165,25-34,1,Doctorate degree,UK,White,0.1360611520933125,0.32395078120035065,-1.560694970088494,1.4544395706454112,1.1368987009682203,-1.4536436559090193,-0.5431683478463336,3,1,0,0,3,1,6,0,0,0,0,0,0,0,0,0,1,0
166,45-54,0,Masters degree,UK,White,-0.24717003879613886,-0.3004573879283393,-0.31809172435268174,-0.45426171917019537,1.6348130455205026,-1.4536436559090193,-0.8757259965584026,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,1,0,0
167,18-24,0,"Some college or university, no certificate or degree",UK,White,1.493994870233344,-1.2350528323333323,0.7273036734457946,-2.3602758270900748,-1.9256939482998359,0.915018975040276,0.08554037637589663,4,0,0,0,4,5,4,3,3,0,0,0,2,0,0,3,6,3
168,25-34,1,Professional certificate/ diploma,UK,Black,0.04240467833496769,0.0042212888448033845,-0.9793841947388138,-0.45426171917019537,0.9418861747248215,0.5469007087892307,-0.5431683478463336,2,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
169,25-34,1,University degree,UK,White,0.22408761855117706,1.2913469696979305,-1.2798502686723625,-0.3023657544747939,-1.1401015508494903,0.5469007087892307,0.4193122694051331,4,0,0,0,6,0,6,2,0,0,0,0,0,0,0,0,1,0
170,18-24,1,Left school at 18 years,UK,White,-0.34885077562865574,0.0042212888448033845,-1.4291795576726232,0.5921650128587294,-0.14277954966710424,-0.753225791296744,0.4193122694051331,4,0,3,0,6,0,4,0,0,0,0,0,0,0,0,0,5,0
171,45-54,0,Left school at 16 years,UK,White,1.3751736663347747,-0.3004573879283393,-0.31809172435268174,0.13187481843618676,-0.14277954966710424,0.915018975040276,0.4193122694051331,2,1,1,3,6,2,4,2,0,0,0,0,0,0,3,0,1,0
172,35-44,0,Masters degree,UK,White,-0.34885077562865574,0.9666306404460798,2.1631985259307167,0.7631620279696526,-0.7829794752183343,1.3456810983554328,1.9970515199809755,6,0,1,0,6,1,6,0,0,0,0,0,0,0,0,1,1,0
173,45-54,1,Professional certificate/ diploma,UK,White,0.5220372219869126,-0.5765094134637486,-0.4526296716343368,-0.45426171917019537,0.7602934127244029,0.1937741107892311,-1.2228441989199232,4,0,0,0,6,2,6,0,0,0,0,0,0,1,0,1,4,0
174,35-44,1,University degree,UK,White,1.0227672663057819,0.640840686349351,1.246486796919702,0.13187481843618676,0.26041471134491845,0.5469007087892307,0.4193122694051331,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
175,35-44,1,Professional certificate/ diploma,UK,White,1.0227672663057819,-0.5765094134637486,-2.2189046557444074,0.7631620279696526,-1.5214673977306608,0.915018975040276,0.08554037637589663,6,0,0,2,6,0,4,0,0,0,0,0,0,0,0,0,6,0
176,55-64,1,University degree,UK,White,0.6305501029100478,0.0042212888448033845,0.44869825865780233,1.289709304358478,0.12389191185434495,0.1937741107892311,0.08554037637589663,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,3,0
177,35-44,1,University degree,UK,Other,-0.14932612188547958,-0.5765094134637486,-0.8498570278492728,-1.215215481970605,-0.528314643691725,-1.4536436559090193,-1.2228441989199232,3,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
178,35-44,1,University degree,UK,White,1.493994870233344,0.0042212888448033845,-1.2798502686723625,-0.9192845623046153,1.1368987009682203,-0.753225791296744,-0.5431683478463336,4,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
179,45-54,1,University degree,UK,White,0.82684902293302,-0.9501107917272493,-0.4526296716343368,0.7631620279696526,-0.14277954966710424,0.1937741107892311,-0.22125868776173244,4,1,0,0,6,1,6,0,0,0,0,0,0,0,0,1,6,0
180,35-44,1,Professional certificate/ diploma,UK,White,0.4171708226605297,-0.154504612287235,-0.9793841947388138,1.1172082695297971,-0.653672680399117,-1.4536436559090193,-1.2228441989199232,4,1,0,0,6,2,5,1,0,1,0,0,0,1,0,1,6,0
181,45-54,1,Professional certificate/ diploma,UK,White,0.31318599031358146,0.640840686349351,-1.560694970088494,0.2887641285945435,0.9418861747248215,0.1937741107892311,0.08554037637589663,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,2,0
182,25-34,0,Doctorate degree,UK,White,-1.3308863372990785,-0.4405905148775806,-0.31809172435268174,0.5921650128587294,0.9418861747248215,-0.753225791296744,-1.2228441989199232,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
183,35-44,1,"Some college or university, no certificate or degree",UK,White,0.31318599031358146,0.8088479237572055,-0.31809172435268174,1.289709304358478,0.7602934127244029,-1.4536436559090193,-1.2228441989199232,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
184,18-24,1,University degree,UK,White,1.9876623609101518,-0.4405905148775806,0.2955933114863293,-0.7628364312634675,0.9418861747248215,-0.753225791296744,0.4193122694051331,6,3,0,0,6,0,4,6,0,3,0,3,3,0,0,0,6,6
185,55-64,0,Left school at 18 years,UK,White,0.04240467833496769,-0.8079909571211307,-0.9793841947388138,0.5921650128587294,0.26041471134491845,-1.4536436559090193,-1.2228441989199232,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,6,0
186,35-44,1,University degree,Canada,White,0.31318599031358146,0.640840686349351,-0.018368732080488795,0.7631620279696526,-0.14277954966710424,-0.23554703870612545,-0.5431683478463336,4,0,0,0,6,3,4,1,0,0,0,0,0,1,0,1,0,0
187,35-44,1,Masters degree,UK,White,-0.6796988558878381,1.4600264768684657,0.14301052980661966,0.2887641285945435,1.816085096202194,-1.4536436559090193,-1.6044905281465378,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,1,0
188,55-64,1,Left school at 16 years,UK,White,-0.7931605332637086,-0.8079909571211307,-1.9821829383822833,1.1172082695297971,0.586497944660533,-1.4536436559090193,-1.6044905281465378,5,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,1,0
189,45-54,1,Left school at 16 years,UK,White,0.4171708226605297,-1.380162762301822,-2.0978626780960217,0.5921650128587294,-0.27637585837429446,-1.4536436559090193,-2.1544290441012417,5,0,0,2,3,0,6,0,0,0,0,0,0,0,0,0,6,0
190,18-24,1,Masters degree,UK,White,-0.34885077562865574,0.0042212888448033845,-0.4526296716343368,0.13187481843618676,0.7602934127244029,-0.753225791296744,-0.8757259965584026,4,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,3,0
191,55-64,1,Professional certificate/ diploma,UK,White,-1.4418736164485815,0.0042212888448033845,-0.8498570278492728,0.5921650128587294,-0.27637585837429446,-0.753225791296744,-1.6044905281465378,4,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0
192,18-24,0,University degree,UK,Mixed-White/Asian,-0.34885077562865574,1.2913469696979305,-1.1226884972956506,0.5921650128587294,-0.528314643691725,0.5469007087892307,0.08554037637589663,4,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,2,0
193,25-34,1,Professional certificate/ diploma,Canada,White,-0.7931605332637086,-0.3004573879283393,-0.17753883227167516,0.2887641285945435,-0.528314643691725,0.915018975040276,0.08554037637589663,4,1,0,1,6,4,5,1,1,1,0,0,0,1,0,1,6,0
194,45-54,1,University degree,UK,White,0.31318599031358146,-1.0948795698758713,-0.4526296716343368,0.13187481843618676,0.12389191185434495,-1.4536436559090193,0.08554037637589663,4,0,0,0,6,1,4,0,0,0,0,0,0,0,0,1,0,0
195,25-34,1,University degree,Canada,Mixed-White/Asian,-0.9229211819525353,1.2913469696979305,-0.018368732080488795,-0.0171735355935936,0.41717239060141975,-0.753225791296744,-1.2228441989199232,3,0,0,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0
196,55-64,1,University degree,UK,White,0.6305501029100478,0.32395078120035065,0.7273036734457946,-0.3023657544747939,0.9418861747248215,0.5469007087892307,0.08554037637589663,4,1,0,1,6,2,5,0,0,0,0,0,0,0,0,0,5,0
197,18-24,0,University degree,UK,Black,-0.5814341911006304,0.32395078120035065,-0.5847475826945501,1.289709304358478,-0.900600351361439,0.1937741107892311,-1.2228441989199232,5,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0
198,55-64,1,University degree,UK,White,-0.34885077562865574,0.4786731653874694,-0.7192654466880604,-0.9192845623046153,-0.528314643691725,-0.753225791296744,-0.8757259965584026,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
199,25-34,1,Professional certificate/ diploma,UK,White,-0.052213504855487626,0.4786731653874694,0.5867306980766432,0.7631620279696526,-0.006356972463632867,1.9426449280417288,1.2736628734893594,6,4,4,2,4,6,6,4,0,3,2,3,3,3,0,3,6,1
200,45-54,1,Professional certificate/ diploma,UK,White,-0.4683231369552169,2.3321409688523693,0.7273036734457946,1.823696464951144,1.3093311459275008,0.5469007087892307,0.08554037637589663,5,5,1,1,6,5,4,3,0,6,0,2,2,5,0,3,6,0
201,18-24,1,University degree,UK,White,-0.5814341911006304,0.16912805824268257,-0.8498570278492728,1.1172082695297971,1.4654674470039688,0.5469007087892307,1.2736628734893594,6,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
202,35-44,0,Masters degree,UK,Other,-0.14932612188547958,-0.9501107917272493,-0.5847475826945501,-1.346325894166596,1.3093311459275008,-0.753225791296744,-0.8757259965584026,4,3,3,2,6,2,6,5,2,5,0,2,2,2,0,2,5,0
203,35-44,1,University degree,UK,White,-0.6796988558878381,1.2913469696979305,-0.4526296716343368,0.9442460019876703,1.1368987009682203,0.1937741107892311,-0.8757259965584026,6,0,0,3,6,1,2,0,0,0,0,0,0,0,0,0,1,0
204,65+,0,Left school before 16 years,UK,White,-1.553782533803857,-1.0948795698758713,-2.407828147322035,-0.9192845623046153,-0.653672680399117,-1.4536436559090193,-2.1544290441012417,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,6,0
205,25-34,1,University degree,UK,White,-0.14932612188547958,0.9666306404460798,1.246486796919702,-0.0171735355935936,0.26041471134491845,-0.23554703870612545,0.4193122694051331,4,2,2,2,6,2,4,2,0,2,0,2,0,2,0,2,5,2
